age,employment,gender,race,household_income,education,state,vote_trump
63,0,0,1,"Less than $14,999","Completed some college, but no degree",SC,0
48,0,0,1,"$85,000 to $89,999",High school graduate,IN,1
35,1,0,1,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",OH,1
56,1,1,1,"$60,000 to $64,999","Completed some college, but no degree",NY,1
42,0,1,1,"Less than $14,999",High school graduate,WV,0
54,1,1,1,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",TN,0
59,1,1,0,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",CA,0
41,1,1,1,"$200,000 to $249,999","College Degree (such as B.A., B.S.)",IN,1
66,0,1,1,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",KS,1
70,0,1,0,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",MT,1
42,0,1,1,"Less than $14,999",High school graduate,MN,1
41,1,1,1,"$175,000 to $199,999","Completed some graduate, but no degree",DE,1
56,0,0,1,"$20,000 to $24,999",High school graduate,PA,1
34,1,0,0,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",CT,0
38,1,0,1,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",TX,1
26,0,0,1,"Less than $14,999",Completed some high school,TX,0
35,0,0,1,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",MI,1
18,0,1,1,"$250,000 and above",High school graduate,DE,1
68,0,1,1,"$45,000 to $49,999","Completed some college, but no degree",OH,1
66,1,0,1,"$100,000 to $124,999",More than College,NC,1
28,0,0,0,"$25,000 to $29,999","Completed some graduate, but no degree",TX,0
34,0,0,1,"$175,000 to $199,999","Completed some graduate, but no degree",OH,1
38,1,0,1,"$100,000 to $124,999","Completed some college, but no degree",IL,1
74,0,0,1,"$30,000 to $34,999",More than College,NC,1
70,0,0,1,"$25,000 to $29,999",High school graduate,PA,0
57,1,1,1,"$35,000 to $39,999","Completed some college, but no degree",FL,1
45,0,0,1,"$15,000 to $19,999",Completed some high school,MO,0
56,0,1,1,"Less than $14,999",High school graduate,AL,0
57,0,0,1,"$40,000 to $44,999","Completed some graduate, but no degree",WI,0
55,0,0,1,"Less than $14,999",High school graduate,MO,0
23,0,0,1,"$15,000 to $19,999",Completed some high school,MI,1
42,1,0,1,"$90,000 to $94,999",More than College,MA,0
49,1,0,1,"$40,000 to $44,999","Completed some college, but no degree",OH,0
69,0,0,1,"$40,000 to $44,999",More than College,IN,1
57,0,0,0,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",FL,0
26,0,1,0,"$200,000 to $249,999","Completed some college, but no degree",CA,1
39,1,1,1,"$175,000 to $199,999","Completed some graduate, but no degree",FL,1
58,1,1,1,"$65,000 to $69,999",High school graduate,TN,1
34,0,0,1,"$35,000 to $39,999","Completed some college, but no degree",MI,0
38,0,0,1,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",MA,1
76,0,1,1,"$15,000 to $19,999",High school graduate,MI,0
42,0,1,1,"$15,000 to $19,999","Completed some graduate, but no degree",SD,0
40,1,1,1,"$200,000 to $249,999","College Degree (such as B.A., B.S.)",FL,1
34,1,1,1,"$125,000 to $149,999","Completed some graduate, but no degree",FL,0
55,1,0,1,"$200,000 to $249,999","Completed some college, but no degree",MI,0
41,1,1,1,"$150,000 to $174,999",More than College,NY,1
30,0,1,1,"$15,000 to $19,999","Completed some graduate, but no degree",CA,0
29,0,0,1,"Less than $14,999",High school graduate,DC,0
51,0,1,1,"$45,000 to $49,999",Completed some high school,AR,1
31,0,1,1,"Less than $14,999",High school graduate,WI,1
37,1,1,1,"$200,000 to $249,999","College Degree (such as B.A., B.S.)",TX,1
42,1,1,1,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",NC,0
26,1,0,0,"$200,000 to $249,999","College Degree (such as B.A., B.S.)",TN,0
47,0,1,1,"$95,000 to $99,999","Completed some college, but no degree",NY,1
20,0,0,1,"$95,000 to $99,999","Completed some college, but no degree",NC,1
41,1,0,1,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",TX,0
52,1,0,1,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",IA,0
63,0,1,1,"$65,000 to $69,999","Completed some college, but no degree",MA,0
62,0,1,1,"$15,000 to $19,999","Completed some graduate, but no degree",IL,1
44,1,1,1,"$250,000 and above","Completed some graduate, but no degree",IL,0
32,0,0,1,"$30,000 to $34,999","Completed some college, but no degree",CA,0
69,0,0,0,"$20,000 to $24,999","Completed some college, but no degree",FL,0
25,0,1,0,"$125,000 to $149,999",Completed some high school,FL,0
44,1,0,1,"$90,000 to $94,999",Completed some high school,IL,1
28,1,0,1,"$50,000 to $54,999",More than College,NY,1
86,0,1,1,"$95,000 to $99,999","Completed some graduate, but no degree",AZ,1
49,0,1,0,"$70,000 to $74,999","Completed some college, but no degree",FL,0
56,1,0,1,"$30,000 to $34,999",Completed some high school,TX,0
53,1,0,0,"$25,000 to $29,999","Completed some graduate, but no degree",TX,0
22,0,0,0,"Less than $14,999",High school graduate,KY,0
49,1,0,1,"$70,000 to $74,999",Completed some high school,MO,1
20,0,0,1,"$100,000 to $124,999","Completed some college, but no degree",IL,0
43,1,1,1,"Less than $14,999","Completed some graduate, but no degree",MO,1
34,0,1,0,"Less than $14,999","Completed some graduate, but no degree",NC,0
46,0,0,1,"Less than $14,999",Completed some high school,MO,1
62,1,0,1,"$45,000 to $49,999","Completed some college, but no degree",AZ,1
67,1,1,1,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",CA,0
36,1,0,0,"Less than $14,999",Completed some high school,FL,0
51,1,0,0,"$55,000 to $59,999","Completed some graduate, but no degree",OR,0
55,0,0,0,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",MD,1
57,0,0,0,"$50,000 to $54,999",High school graduate,TX,1
47,0,0,0,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",TX,0
71,0,0,1,"$85,000 to $89,999",High school graduate,NY,0
37,1,1,1,"$100,000 to $124,999",More than College,NY,1
18,0,0,1,"$15,000 to $19,999",High school graduate,FL,0
41,1,1,1,"$125,000 to $149,999",More than College,NY,0
27,0,0,0,"$30,000 to $34,999","Completed some college, but no degree",NY,0
36,0,1,1,"Less than $14,999",Completed some high school,VA,1
55,1,0,1,"$100,000 to $124,999",High school graduate,AZ,0
57,0,1,1,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",TX,1
22,0,0,1,"$30,000 to $34,999",High school graduate,MS,0
40,1,1,1,"$95,000 to $99,999",More than College,IL,1
26,1,0,1,"$40,000 to $44,999",Completed some high school,TX,1
22,0,0,1,"Less than $14,999",Completed some high school,LA,0
28,0,1,1,"Less than $14,999",Completed some high school,KY,1
21,0,0,0,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",WA,1
33,1,0,1,"$45,000 to $49,999","Completed some college, but no degree",OH,0
66,0,0,1,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",CA,0
30,0,0,1,"Less than $14,999","Completed some college, but no degree",TN,0
49,0,1,1,"Less than $14,999",High school graduate,WI,0
29,1,1,0,"$35,000 to $39,999",High school graduate,FL,1
64,0,0,0,"$45,000 to $49,999","College Degree (such as B.A., B.S.)",OH,0
27,0,0,1,"$20,000 to $24,999","Completed some college, but no degree",FL,0
57,1,1,1,"Less than $14,999",High school graduate,CA,1
48,0,1,1,"$40,000 to $44,999","Completed some graduate, but no degree",NM,1
34,1,0,1,"$75,000 to $79,999","Completed some graduate, but no degree",PA,1
29,0,0,0,"$50,000 to $54,999","Completed some college, but no degree",CA,1
22,1,0,0,"$25,000 to $29,999",Completed some high school,HI,0
39,1,1,1,"$80,000 to $84,999",More than College,TX,1
32,0,0,1,"Less than $14,999","College Degree (such as B.A., B.S.)",WA,0
48,0,1,1,"Less than $14,999","Completed some college, but no degree",NY,0
40,0,1,1,"$125,000 to $149,999",More than College,DC,0
25,0,0,0,"Less than $14,999",High school graduate,FL,0
53,0,0,1,"$20,000 to $24,999","Completed some college, but no degree",PA,1
20,0,0,1,"$20,000 to $24,999",High school graduate,WA,1
35,0,0,1,"Less than $14,999",High school graduate,CA,1
39,0,0,0,"$125,000 to $149,999",More than College,CA,0
25,1,0,0,"$70,000 to $74,999",High school graduate,MI,0
52,1,0,1,"$95,000 to $99,999","Completed some college, but no degree",NY,0
29,1,1,1,"$35,000 to $39,999","Completed some graduate, but no degree",OH,1
41,1,1,1,"$200,000 to $249,999",More than College,CA,1
53,0,0,1,"$45,000 to $49,999","Completed some college, but no degree",IL,1
28,1,0,1,"Less than $14,999",High school graduate,AR,0
52,0,0,1,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",CA,0
49,1,0,1,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",MD,0
23,1,1,0,"$250,000 and above","Completed some graduate, but no degree",WA,0
19,0,0,0,"Less than $14,999","College Degree (such as B.A., B.S.)",MI,0
31,0,0,1,"$25,000 to $29,999","Completed some college, but no degree",WA,0
37,1,1,1,"$30,000 to $34,999",High school graduate,MI,1
40,1,1,1,"$100,000 to $124,999",More than College,AZ,1
51,1,0,0,"$95,000 to $99,999",More than College,CA,0
62,0,0,1,"$20,000 to $24,999","Completed some college, but no degree",IL,0
53,0,0,1,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",NC,0
64,0,1,1,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",CA,1
87,0,0,1,"Less than $14,999",High school graduate,MD,1
78,0,0,1,"$55,000 to $59,999",More than College,AL,1
45,0,1,1,"$20,000 to $24,999","Completed some graduate, but no degree",OR,0
47,0,0,1,"$100,000 to $124,999","Completed some college, but no degree",WA,0
58,0,1,1,"Less than $14,999",High school graduate,WY,0
50,0,1,1,"Less than $14,999",Completed some high school,LA,1
40,1,1,1,"$150,000 to $174,999",More than College,NY,1
42,1,1,1,"$200,000 to $249,999","College Degree (such as B.A., B.S.)",FL,1
23,0,1,0,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",GA,0
79,0,1,1,"$20,000 to $24,999","Completed some college, but no degree",AK,1
46,0,0,1,"$65,000 to $69,999","College Degree (such as B.A., B.S.)",SC,1
34,0,0,1,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",NC,0
40,1,1,1,"$200,000 to $249,999","College Degree (such as B.A., B.S.)",OH,1
26,1,0,0,"$100,000 to $124,999","Completed some graduate, but no degree",NV,0
41,1,1,1,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",PA,1
53,1,1,1,"$50,000 to $54,999","Completed some college, but no degree",TX,1
35,1,1,1,"$100,000 to $124,999","Completed some graduate, but no degree",NY,1
26,1,1,0,"Less than $14,999",High school graduate,DC,0
39,1,1,1,"$175,000 to $199,999","College Degree (such as B.A., B.S.)",WI,1
29,1,1,1,"$70,000 to $74,999","Completed some graduate, but no degree",IL,1
40,1,1,1,"$125,000 to $149,999",More than College,VA,1
35,1,0,1,"$85,000 to $89,999","Completed some graduate, but no degree",PA,1
64,0,1,1,"$30,000 to $34,999","Completed some graduate, but no degree",KS,1
50,1,0,0,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",MA,0
18,0,1,0,"Less than $14,999",High school graduate,KS,0
30,1,1,0,"$250,000 and above","College Degree (such as B.A., B.S.)",AL,0
66,0,1,1,"$45,000 to $49,999",High school graduate,MI,1
22,0,0,0,"Less than $14,999",High school graduate,CA,0
19,0,1,0,"Less than $14,999",High school graduate,TN,0
19,0,0,0,"Less than $14,999",More than College,KY,0
57,1,1,1,"$65,000 to $69,999","Completed some graduate, but no degree",SC,0
85,0,1,1,"$95,000 to $99,999",More than College,VA,0
39,1,1,1,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",NY,0
51,0,0,1,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",NJ,0
43,0,0,1,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",PA,0
41,1,1,1,"$50,000 to $54,999","Completed some college, but no degree",TN,0
33,1,1,1,"$150,000 to $174,999",More than College,TX,1
26,0,0,1,"Less than $14,999",Completed some high school,FL,0
40,1,0,1,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",IN,0
80,0,0,1,"$40,000 to $44,999","Completed some college, but no degree",NJ,0
48,0,0,1,"Less than $14,999",High school graduate,IN,0
67,0,0,1,"$45,000 to $49,999",More than College,FL,1
49,0,1,1,"$30,000 to $34,999",High school graduate,AL,1
63,0,0,1,"$40,000 to $44,999",High school graduate,GA,1
67,0,0,1,"$45,000 to $49,999","Completed some college, but no degree",TN,1
27,0,0,0,"Less than $14,999","Completed some college, but no degree",TX,0
47,1,0,1,"$15,000 to $19,999",High school graduate,AL,1
20,0,1,1,"Less than $14,999",High school graduate,NY,0
22,0,0,1,"$50,000 to $54,999","Completed some graduate, but no degree",CO,0
71,0,0,1,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",CA,1
49,0,0,1,"$35,000 to $39,999",High school graduate,PA,0
53,0,0,0,"$40,000 to $44,999",High school graduate,GA,0
54,1,1,1,"$35,000 to $39,999","Completed some college, but no degree",SD,1
59,0,0,1,"Less than $14,999",High school graduate,MD,0
77,0,0,1,"$15,000 to $19,999",High school graduate,IN,1
64,1,0,1,"$50,000 to $54,999","Completed some college, but no degree",CO,1
58,0,0,1,"$175,000 to $199,999","College Degree (such as B.A., B.S.)",DE,0
64,0,0,1,"$15,000 to $19,999","Completed some college, but no degree",IL,0
39,1,1,1,"$200,000 to $249,999",More than College,FL,1
29,0,0,0,"Less than $14,999",High school graduate,CA,0
72,0,0,1,"$25,000 to $29,999",Completed some high school,KY,1
34,1,1,1,"$35,000 to $39,999","Completed some college, but no degree",TX,0
58,0,0,1,"Less than $14,999","Completed some college, but no degree",TX,1
52,0,0,0,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",NJ,0
74,0,1,1,"$30,000 to $34,999",High school graduate,CT,1
45,1,1,1,"$125,000 to $149,999",More than College,FL,0
44,1,0,1,"$100,000 to $124,999",More than College,VA,0
35,1,1,1,"$65,000 to $69,999",More than College,NY,1
78,0,1,0,"Less than $14,999",High school graduate,NC,0
57,0,1,1,"$70,000 to $74,999","Completed some college, but no degree",DE,1
76,0,1,1,"$20,000 to $24,999","Completed some college, but no degree",NV,1
43,1,0,1,"$200,000 to $249,999","College Degree (such as B.A., B.S.)",NY,1
32,1,1,1,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",NJ,0
64,1,1,1,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",OH,1
67,0,1,1,"$45,000 to $49,999",High school graduate,FL,1
63,0,0,1,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",MI,1
54,0,0,1,"$100,000 to $124,999",More than College,OH,0
62,0,1,1,"$60,000 to $64,999","Completed some college, but no degree",FL,1
53,0,1,1,"Less than $14,999",High school graduate,IL,1
42,0,1,0,"Less than $14,999","Completed some college, but no degree",OH,0
44,0,1,1,"$100,000 to $124,999","Completed some college, but no degree",ME,0
52,1,1,1,"$40,000 to $44,999",High school graduate,MA,0
42,1,1,1,"$175,000 to $199,999",More than College,NJ,1
28,1,1,1,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",MO,1
33,0,1,1,"Less than $14,999","Completed some graduate, but no degree",MA,0
39,1,1,1,"$100,000 to $124,999","Completed some college, but no degree",NY,0
44,0,0,1,"$80,000 to $84,999",High school graduate,CO,1
52,0,1,1,"$15,000 to $19,999","Completed some college, but no degree",CO,0
62,0,0,0,"$35,000 to $39,999","Completed some college, but no degree",AR,0
43,1,1,1,"$40,000 to $44,999",High school graduate,KS,1
35,0,1,1,"$95,000 to $99,999","Completed some graduate, but no degree",CT,0
40,1,1,1,"$100,000 to $124,999",High school graduate,WV,0
69,0,1,1,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",IN,0
80,0,1,1,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",MA,0
70,0,1,1,"$15,000 to $19,999","Completed some college, but no degree",MO,1
31,1,1,1,"$85,000 to $89,999","Completed some college, but no degree",NJ,1
80,0,1,1,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",PA,1
53,1,0,1,"Less than $14,999","College Degree (such as B.A., B.S.)",NV,1
54,1,1,0,"$50,000 to $54,999","Completed some college, but no degree",FL,0
35,1,1,1,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",NY,1
30,1,1,1,"$90,000 to $94,999","Completed some graduate, but no degree",NY,0
33,1,1,1,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",TX,0
57,0,1,1,"$20,000 to $24,999",High school graduate,WA,1
58,0,1,1,"$15,000 to $19,999",High school graduate,IL,0
63,0,1,1,"$70,000 to $74,999","Completed some graduate, but no degree",NJ,0
61,0,0,1,"$90,000 to $94,999","College Degree (such as B.A., B.S.)",NJ,0
36,1,0,0,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",OK,1
19,1,1,0,"$40,000 to $44,999","Completed some college, but no degree",MO,0
59,1,1,1,"$60,000 to $64,999","Completed some college, but no degree",TX,1
20,0,1,0,"$40,000 to $44,999","Completed some graduate, but no degree",VA,0
20,0,0,1,"Less than $14,999",Completed some high school,AL,1
70,0,0,1,"$175,000 to $199,999",More than College,NY,0
62,0,0,1,"$60,000 to $64,999","Completed some college, but no degree",TX,1
70,0,0,1,"$20,000 to $24,999",High school graduate,TN,1
19,0,0,0,"Less than $14,999",High school graduate,TX,0
33,1,0,1,"$65,000 to $69,999",More than College,MD,0
61,0,0,1,"$40,000 to $44,999","College Degree (such as B.A., B.S.)",CA,0
72,0,0,1,"$35,000 to $39,999",High school graduate,WV,1
70,0,0,1,"$30,000 to $34,999",High school graduate,NY,0
38,1,0,1,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",MS,1
63,1,0,1,"$45,000 to $49,999","Completed some college, but no degree",NY,1
40,1,0,1,"$45,000 to $49,999",More than College,MI,0
27,0,0,1,"$35,000 to $39,999","Completed some college, but no degree",MD,0
25,0,1,0,"$30,000 to $34,999",Completed some high school,NY,0
35,1,0,1,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",NY,1
19,0,1,1,"Less than $14,999","Completed some college, but no degree",NY,0
27,1,0,0,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",GA,1
67,0,0,1,"$45,000 to $49,999",High school graduate,FL,1
18,0,0,1,"$20,000 to $24,999",High school graduate,OK,1
68,0,0,1,"$70,000 to $74,999","Completed some graduate, but no degree",OH,1
42,0,0,1,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",IN,0
22,1,0,0,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",MI,0
61,0,0,1,"$15,000 to $19,999",High school graduate,TN,1
41,1,1,1,"$95,000 to $99,999",More than College,CA,0
58,0,0,1,"$45,000 to $49,999","College Degree (such as B.A., B.S.)",MA,0
73,0,1,1,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",CA,0
55,0,0,1,"$200,000 to $249,999",High school graduate,MA,0
50,1,1,1,"$250,000 and above",More than College,NY,1
68,0,0,1,"$125,000 to $149,999","College Degree (such as B.A., B.S.)",AZ,1
72,0,0,1,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",MS,0
81,0,0,1,"$30,000 to $34,999",High school graduate,MO,1
18,1,0,0,"$70,000 to $74,999",High school graduate,VA,0
